Ano;Sigla;IGC (Contínuo);IGC (Faixa)
2021;IFAP;2863039275;3
2021;IFAP;3491957869;4
2021;IFAP;2210827218;3
2021;IFAP;3222894241;4
2021;IFAP;2965590173;4
2021;IFAP;4165353459;5
2021;IFAP;2887219177;3
2021;IFAP;3611112844;4
2021;IFAP;3266043925;4
2021;IFAP;3373048788;4
2021;IFAP;414065135;5
2021;IFAP;3048186625;4
2021;IFAP;3324348627;4
2021;IFAP;3490974306;4
2021;IFAP;3620471285;4
2021;IFAP;3708137018;4
2021;IFAP;3027673073;4
2021;IFAP;356986275;4
2021;IFAP;3102641944;4
2021;IFAP;3512451573;4
2021;IFAP;3114109;4
2021;IFAP;4302484121;5
2021;IFAP;335249821;4
2021;IFAP;3573005406;4
2021;IFAP;2641762914;3
2021;IFAP;3612885813;4
2021;IFAP;2845015305;3
2021;IFAP;405079264;5
2021;IFAP;3017890085;4
2021;IFAP;2732657196;3
2021;IFAP;2661805133;3
2021;IFAP;3291531494;4
2021;IFAP;3846247682;4
2021;IFAP;3488239617;4
2021;IFAP;3335696579;4
2021;IFAP;2997071468;4
2021;IFAP;3189843941;4
2021;IFAP;3576490485;4
2021;IFAP;2849506487;3
2021;IFAP;2328300919;3
2021;IFAP;2695885804;3
2021;IFAP;4027566597;5
2021;IFAP;3509478483;4
2021;IFAP;3831764174;4
2021;IFAP;3883235013;4
2021;IFAP;2988914465;4
2021;IFAP;3997807128;5
2021;IFAP;2890119389;3
2021;IFAP;3225937454;4
2021;IFAP;;
2021;IFAP;3236517674;4
2021;IFAP;293390235;3
2021;IFAP;2940779387;3
2021;IFAP;3234727942;4
2021;IFAP;3278240164;4
2021;IFAP;3506946459;4
2021;IFAP;3273782929;4
2021;IFAP;3722787753;4
2021;IFAP;4081073545;5
2021;IFAP;2492294448;3
2021;IFAP;2536784039;3
2021;IFAP;2688384493;3
2021;IFAP;3441288643;4
2021;IFAP;3506472556;4
2021;IFAP;2245888744;3
2021;IFAP;3512507192;4
2021;IFAP;3126550894;4
2021;IFAP;3553983939;4
2021;IFAP;2622672816;3
2021;IFAP;2927776053;3
2021;IFAP;2849209604;3
2021;IFAP;3089183416;4
2021;IFAP;2835568588;3
2021;IFAP;3292811579;4
2021;IFAP;334620836;4
2021;IFAP;400329495;5
2021;IFAP;3042680337;4
2021;IFAP;4123139024;5
2021;IFB;2856866334;3
2021;IFB;;
2021;IFB;2960656557;4
2021;IFB;3441288643;4
2021;IFB;2837679013;3
2021;IFB;2732657196;3
2021;IFB;3222894241;4
2021;IFB;3377704888;4
2021;IFB;3189843941;4
2021;IFB;3883235013;4
2021;IFB;3307692363;4
2021;IFB;3225937454;4
2021;IFB;3114109;4
2021;IFB;3089183416;4
2021;IFB;3324683138;4
2021;IFB;3051728893;4
2021;IFB;3017890085;4
2021;IFB;2825584097;3
2021;IFB;3273782929;4
2021;IFB;2622672816;3
2021;IFB;2988914465;4
2021;IFB;2536784039;3
2021;IFB;3488239617;4
2021;IFB;3611112844;4
2021;IFB;2890119389;3
2021;IFB;2245888744;3
2021;IFB;2403153013;3
2021;IFB;2210827218;3
2021;IFB;3573005406;4
2021;IFB;2430536858;3
2021;IFB;2835568588;3
2021;IFB;4300489861;5
2021;IFB;400329495;5
2021;IFB;3236517674;4
2021;IFB;313265412;4
2021;IFB;3576490485;4
2021;IFB;3831764174;4
2021;IFB;3126550894;4
2021;IFB;3390293399;4
2021;IFB;2850843609;3
2021;IFB;335249821;4
2021;IFB;2492294448;3
2021;IFB;3373048788;4
2021;IFB;4027566597;5
2021;IFB;2863039275;3
2021;IFB;3102641944;4
2021;IFB;3292811579;4
2021;IFB;293390235;3
2021;IFB;2496716327;3
2021;IFB;3512507192;4
2021;IFB;3506472556;4
2021;IFB;3549260646;4
2021;IFB;3508512042;4
2021;IFB;3509478483;4
2021;IFB;3512451573;4
2021;IFB;4058092028;5
2021;IFB;2641762914;3
2021;IFB;3906819271;4
2021;IFB;3491957869;4
2021;IFB;2661805133;3
2021;IFB;3042680337;4
2021;IFB;3722787753;4
2021;IFB;414065135;5
2021;IFB;2339542225;3
2021;IFB;334620836;4
2021;IFB;3941658713;4
2021;IFB;4123139024;5
2021;IFB;356986275;4
2021;IFB;306536013;4
2021;IFB;2997071468;4
2021;IFB;405079264;5
2021;IFB;4076238557;5
2021;IFB;2688384493;3
2021;IFB;2940779387;3
2021;IFB;3027673073;4
2021;IFB;2328300919;3
2021;IFB;3612885813;4
2021;IFB;2927776053;3
2021;IFB;3324348627;4
2021;IFB;3234727942;4
2021;IFB;3620471285;4
2021;IFB;3291531494;4
2021;IFB;3846247682;4
2021;IFB;4302484121;5
2021;IFB;3278240164;4
2021;IFB;3506946459;4
2021;IFB;3553983939;4
2021;IFB;3708137018;4
2021;IFB;4165353459;5
2021;IFB;3048186625;4
2021;IFB;3335696579;4
2021;IFB;2849209604;3
2021;IFB;2923411951;3
2021;IFB;2695885804;3
2021;IFB;3997807128;5
2021;IFB;3266043925;4
2021;IFB;2849506487;3
2021;IFB;3729463207;4
2021;IFB;2845015305;3
2021;IFB;2965590173;4
2021;IFB;336759351;4
2021;IFB;3490974306;4
2021;IFB;4081073545;5
2021;IFB;2887219177;3
2021;IFBA;2641762914;3
2021;IFBA;3126550894;4
2021;IFBA;2856866334;3
2021;IFBA;3512507192;4
2021;IFBA;2496716327;3
2021;IFBA;2863039275;3
2021;IFBA;2849506487;3
2021;IFBA;2695885804;3
2021;IFBA;3573005406;4
2021;IFBA;4076238557;5
2021;IFBA;3048186625;4
2021;IFBA;3373048788;4
2021;IFBA;3612885813;4
2021;IFBA;3620471285;4
2021;IFBA;4302484121;5
2021;IFBA;2403153013;3
2021;IFBA;414065135;5
2021;IFBA;2849209604;3
2021;IFBA;2825584097;3
2021;IFBA;2997071468;4
2021;IFBA;3266043925;4
2021;IFBA;2688384493;3
2021;IFBA;3377704888;4
2021;IFBA;2837679013;3
2021;IFBA;3611112844;4
2021;IFBA;3506946459;4
2021;IFBA;3291531494;4
2021;IFBA;2492294448;3
2021;IFBA;3491957869;4
2021;IFBA;;
2021;IFBA;3222894241;4
2021;IFBA;3324683138;4
2021;IFBA;2940779387;3
2021;IFBA;3335696579;4
2021;IFBA;3508512042;4
2021;IFBA;3278240164;4
2021;IFBA;3307692363;4
2021;IFBA;2339542225;3
2021;IFBA;3390293399;4
2021;IFBA;2850843609;3
2021;IFBA;2965590173;4
2021;IFBA;2845015305;3
2021;IFBA;2328300919;3
2021;IFBA;2210827218;3
2021;IFBA;3509478483;4
2021;IFBA;3292811579;4
2021;IFBA;3324348627;4
2021;IFBA;2927776053;3
2021;IFBA;2245888744;3
2021;IFBA;2988914465;4
2021;IFBA;3236517674;4
2021;IFBA;293390235;3
2021;IFBA;3051728893;4
2021;IFBA;4165353459;5
2021;IFBA;4300489861;5
2021;IFBA;3941658713;4
2021;IFBA;2835568588;3
2021;IFBA;405079264;5
2021;IFBA;3189843941;4
2021;IFBA;2536784039;3
2021;IFBA;3089183416;4
2021;IFBA;356986275;4
2021;IFBA;3831764174;4
2021;IFBA;3027673073;4
2021;IFBA;2890119389;3
2021;IFBA;3273782929;4
2021;IFBA;2622672816;3
2021;IFBA;2732657196;3
2021;IFBA;3553983939;4
2021;IFBA;3042680337;4
2021;IFBA;3708137018;4
2021;IFBA;3488239617;4
2021;IFBA;3490974306;4
2021;IFBA;306536013;4
2021;IFBA;2887219177;3
2021;IFBA;3997807128;5
2021;IFBA;334620836;4
2021;IFBA;4058092028;5
2021;IFBA;3729463207;4
2021;IFBA;3512451573;4
2021;IFBA;400329495;5
2021;IFBA;4123139024;5
2021;IFBA;3722787753;4
2021;IFBA;3234727942;4
2021;IFBA;2960656557;4
2021;IFBA;3114109;4
2021;IFBA;3017890085;4
2021;IFBA;4081073545;5
2021;IFBA;3846247682;4
2021;IFBA;3441288643;4
2021;IFBA;4027566597;5
2021;IFBA;3102641944;4
2021;IFBA;3506472556;4
2021;IFBA;3549260646;4
2021;IFBA;2923411951;3
2021;IFBA;3576490485;4
2021;IFBA;3906819271;4
2021;IFBA;3225937454;4
2021;IFBA;3883235013;4
2021;IFBA;2661805133;3
2021;IFBA;313265412;4
2021;IFBA;336759351;4
2021;IFBA;335249821;4
2021;IFBA;2430536858;3
2021;IFBaiano;3051728893;4
2021;IFBaiano;4123139024;5
2021;IFBaiano;2430536858;3
2021;IFBaiano;3273782929;4
2021;IFBaiano;3512451573;4
2021;IFBaiano;2641762914;3
2021;IFBaiano;3278240164;4
2021;IFBaiano;3102641944;4
2021;IFBaiano;2536784039;3
2021;IFBaiano;2856866334;3
2021;IFBaiano;3906819271;4
2021;IFBaiano;334620836;4
2021;IFBaiano;3612885813;4
2021;IFBaiano;2988914465;4
2021;IFBaiano;2845015305;3
2021;IFBaiano;3114109;4
2021;IFBaiano;3225937454;4
2021;IFBaiano;3846247682;4
2021;IFBaiano;3324683138;4
2021;IFBaiano;414065135;5
2021;IFBaiano;4302484121;5
2021;IFBaiano;2835568588;3
2021;IFBaiano;3491957869;4
2021;IFBaiano;3620471285;4
2021;IFBaiano;3708137018;4
2021;IFBaiano;3611112844;4
2021;IFBaiano;3831764174;4
2021;IFBaiano;3048186625;4
2021;IFBaiano;;
2021;IFBaiano;2849506487;3
2021;IFBaiano;4300489861;5
2021;IFBaiano;2849209604;3
2021;IFBaiano;3027673073;4
2021;IFBaiano;4165353459;5
2021;IFBaiano;2927776053;3
2021;IFBaiano;2492294448;3
2021;IFBaiano;3266043925;4
2021;IFBaiano;2965590173;4
2021;IFBaiano;3189843941;4
2021;IFBaiano;3997807128;5
2021;IFBaiano;3508512042;4
2021;IFBaiano;3373048788;4
2021;IFBaiano;2328300919;3
2021;IFBaiano;3506472556;4
2021;IFBaiano;3222894241;4
2021;IFBaiano;336759351;4
2021;IFBaiano;3017890085;4
2021;IFBaiano;2403153013;3
2021;IFBaiano;2837679013;3
2021;IFBaiano;3307692363;4
2021;IFBaiano;3488239617;4
2021;IFBaiano;3234727942;4
2021;IFBaiano;3126550894;4
2021;IFBaiano;2210827218;3
2021;IFBaiano;3490974306;4
2021;IFBaiano;2890119389;3
2021;IFBaiano;313265412;4
2021;IFBaiano;2695885804;3
2021;IFBaiano;3512507192;4
2021;IFBaiano;3573005406;4
2021;IFBaiano;3390293399;4
2021;IFBaiano;3509478483;4
2021;IFBaiano;293390235;3
2021;IFBaiano;2245888744;3
2021;IFBaiano;2661805133;3
2021;IFBaiano;3441288643;4
2021;IFBaiano;4058092028;5
2021;IFBaiano;2997071468;4
2021;IFBaiano;3549260646;4
2021;IFBaiano;3335696579;4
2021;IFBaiano;4027566597;5
2021;IFBaiano;3941658713;4
2021;IFBaiano;3553983939;4
2021;IFBaiano;2850843609;3
2021;IFBaiano;306536013;4
2021;IFBaiano;3042680337;4
2021;IFBaiano;3292811579;4
2021;IFBaiano;3236517674;4
2021;IFBaiano;4076238557;5
2021;IFBaiano;3722787753;4
2021;IFBaiano;3506946459;4
2021;IFBaiano;2940779387;3
2021;IFBaiano;3291531494;4
2021;IFBaiano;2496716327;3
2021;IFBaiano;2732657196;3
2021;IFBaiano;3576490485;4
2021;IFBaiano;335249821;4
2021;IFBaiano;2339542225;3
2021;IFBaiano;2688384493;3
2021;IFBaiano;3729463207;4
2021;IFBaiano;2923411951;3
2021;IFBaiano;405079264;5
2021;IFBaiano;2887219177;3
2021;IFBaiano;400329495;5
2021;IFBaiano;2863039275;3
2021;IFBaiano;3377704888;4
2021;IFBaiano;356986275;4
2021;IFBaiano;3883235013;4
2021;IFBaiano;2825584097;3
2021;IFBaiano;2960656557;4
2021;IFBaiano;2622672816;3
2021;IFBaiano;3089183416;4
2021;IFBaiano;3324348627;4
2021;IFBaiano;4081073545;5
2021;IFC;3234727942;4
2021;IFC;2960656557;4
2021;IFC;2927776053;3
2021;IFC;2339542225;3
2021;IFC;3549260646;4
2021;IFC;3553983939;4
2021;IFC;2622672816;3
2021;IFC;3573005406;4
2021;IFC;2835568588;3
2021;IFC;4123139024;5
2021;IFC;335249821;4
2021;IFC;2536784039;3
2021;IFC;2430536858;3
2021;IFC;4300489861;5
2021;IFC;3291531494;4
2021;IFC;3324683138;4
2021;IFC;3831764174;4
2021;IFC;2856866334;3
2021;IFC;2732657196;3
2021;IFC;293390235;3
2021;IFC;4027566597;5
2021;IFC;2849209604;3
2021;IFC;3512507192;4
2021;IFC;3236517674;4
2021;IFC;3722787753;4
2021;IFC;3506472556;4
2021;IFC;3611112844;4
2021;IFC;2492294448;3
2021;IFC;3126550894;4
2021;IFC;3017890085;4
2021;IFC;2988914465;4
2021;IFC;2661805133;3
2021;IFC;3273782929;4
2021;IFC;3225937454;4
2021;IFC;3189843941;4
2021;IFC;3490974306;4
2021;IFC;3324348627;4
2021;IFC;336759351;4
2021;IFC;;
2021;IFC;4302484121;5
2021;IFC;3506946459;4
2021;IFC;2695885804;3
2021;IFC;3335696579;4
2021;IFC;2328300919;3
2021;IFC;356986275;4
2021;IFC;3509478483;4
2021;IFC;2688384493;3
2021;IFC;405079264;5
2021;IFC;2890119389;3
2021;IFC;3512451573;4
2021;IFC;2940779387;3
2021;IFC;2997071468;4
2021;IFC;2849506487;3
2021;IFC;3612885813;4
2021;IFC;3441288643;4
2021;IFC;3278240164;4
2021;IFC;3102641944;4
2021;IFC;2641762914;3
2021;IFC;3491957869;4
2021;IFC;3373048788;4
2021;IFC;414065135;5
2021;IFC;2837679013;3
2021;IFC;3620471285;4
2021;IFC;3846247682;4
2021;IFC;3114109;4
2021;IFC;2965590173;4
2021;IFC;4165353459;5
2021;IFC;3266043925;4
2021;IFC;3051728893;4
2021;IFC;3997807128;5
2021;IFC;3708137018;4
2021;IFC;3508512042;4
2021;IFC;3222894241;4
2021;IFC;334620836;4
2021;IFC;3307692363;4
2021;IFC;3048186625;4
2021;IFC;3906819271;4
2021;IFC;3027673073;4
2021;IFC;2210827218;3
2021;IFC;2850843609;3
2021;IFC;3390293399;4
2021;IFC;313265412;4
2021;IFC;3576490485;4
2021;IFC;2863039275;3
2021;IFC;2403153013;3
2021;IFC;2845015305;3
2021;IFC;400329495;5
2021;IFC;3292811579;4
2021;IFC;4058092028;5
2021;IFC;3042680337;4
2021;IFC;3488239617;4
2021;IFC;2887219177;3
2021;IFC;2923411951;3
2021;IFC;3941658713;4
2021;IFC;306536013;4
2021;IFC;3729463207;4
2021;IFC;2496716327;3
2021;IFC;4076238557;5
2021;IFC;4081073545;5
2021;IFC;3089183416;4
2021;IFC;3883235013;4
2021;IFC;3377704888;4
2021;IFC;2825584097;3
2021;IFC;2245888744;3
2021;IFCE;3266043925;4
2021;IFCE;2430536858;3
2021;IFCE;4081073545;5
2021;IFCE;3273782929;4
2021;IFCE;3906819271;4
2021;IFCE;3488239617;4
2021;IFCE;3292811579;4
2021;IFCE;334620836;4
2021;IFCE;2940779387;3
2021;IFCE;3506472556;4
2021;IFCE;3883235013;4
2021;IFCE;3234727942;4
2021;IFCE;2887219177;3
2021;IFCE;3553983939;4
2021;IFCE;2622672816;3
2021;IFCE;2835568588;3
2021;IFCE;2245888744;3
2021;IFCE;2988914465;4
2021;IFCE;2339542225;3
2021;IFCE;3506946459;4
2021;IFCE;3291531494;4
2021;IFCE;3307692363;4
2021;IFCE;4027566597;5
2021;IFCE;3222894241;4
2021;IFCE;3390293399;4
2021;IFCE;2837679013;3
2021;IFCE;4302484121;5
2021;IFCE;2695885804;3
2021;IFCE;2856866334;3
2021;IFCE;3573005406;4
2021;IFCE;3509478483;4
2021;IFCE;2641762914;3
2021;IFCE;313265412;4
2021;IFCE;2863039275;3
2021;IFCE;3729463207;4
2021;IFCE;2328300919;3
2021;IFCE;3620471285;4
2021;IFCE;2997071468;4
2021;IFCE;3491957869;4
2021;IFCE;2825584097;3
2021;IFCE;2927776053;3
2021;IFCE;405079264;5
2021;IFCE;2965590173;4
2021;IFCE;4300489861;5
2021;IFCE;3236517674;4
2021;IFCE;3576490485;4
2021;IFCE;3189843941;4
2021;IFCE;3051728893;4
2021;IFCE;3512451573;4
2021;IFCE;4058092028;5
2021;IFCE;2960656557;4
2021;IFCE;2923411951;3
2021;IFCE;4165353459;5
2021;IFCE;3102641944;4
2021;IFCE;3042680337;4
2021;IFCE;2849209604;3
2021;IFCE;3027673073;4
2021;IFCE;3335696579;4
2021;IFCE;3373048788;4
2021;IFCE;2845015305;3
2021;IFCE;3846247682;4
2021;IFCE;400329495;5
2021;IFCE;3612885813;4
2021;IFCE;2850843609;3
2021;IFCE;3441288643;4
2021;IFCE;3997807128;5
2021;IFCE;3549260646;4
2021;IFCE;3225937454;4
2021;IFCE;414065135;5
2021;IFCE;4123139024;5
2021;IFCE;356986275;4
2021;IFCE;3089183416;4
2021;IFCE;2536784039;3
2021;IFCE;3324683138;4
2021;IFCE;3611112844;4
2021;IFCE;3324348627;4
2021;IFCE;3508512042;4
2021;IFCE;3377704888;4
2021;IFCE;2210827218;3
2021;IFCE;;
2021;IFCE;2496716327;3
2021;IFCE;2403153013;3
2021;IFCE;335249821;4
2021;IFCE;2890119389;3
2021;IFCE;2849506487;3
2021;IFCE;3512507192;4
2021;IFCE;4076238557;5
2021;IFCE;3048186625;4
2021;IFCE;3278240164;4
2021;IFCE;2492294448;3
2021;IFCE;293390235;3
2021;IFCE;3941658713;4
2021;IFCE;3722787753;4
2021;IFCE;336759351;4
2021;IFCE;2732657196;3
2021;IFCE;306536013;4
2021;IFCE;3017890085;4
2021;IFCE;3831764174;4
2021;IFCE;2688384493;3
2021;IFCE;3114109;4
2021;IFCE;3490974306;4
2021;IFCE;3126550894;4
2021;IFCE;2661805133;3
2021;IFCE;3708137018;4
2021;IFES;2536784039;3
2021;IFES;3508512042;4
2021;IFES;3576490485;4
2021;IFES;3236517674;4
2021;IFES;3266043925;4
2021;IFES;2850843609;3
2021;IFES;400329495;5
2021;IFES;2825584097;3
2021;IFES;293390235;3
2021;IFES;3611112844;4
2021;IFES;3324348627;4
2021;IFES;4300489861;5
2021;IFES;3324683138;4
2021;IFES;405079264;5
2021;IFES;2927776053;3
2021;IFES;2965590173;4
2021;IFES;2988914465;4
2021;IFES;2688384493;3
2021;IFES;2940779387;3
2021;IFES;3225937454;4
2021;IFES;4027566597;5
2021;IFES;2339542225;3
2021;IFES;3291531494;4
2021;IFES;336759351;4
2021;IFES;3941658713;4
2021;IFES;306536013;4
2021;IFES;3307692363;4
2021;IFES;2492294448;3
2021;IFES;3017890085;4
2021;IFES;4081073545;5
2021;IFES;3222894241;4
2021;IFES;4165353459;5
2021;IFES;3390293399;4
2021;IFES;3831764174;4
2021;IFES;3906819271;4
2021;IFES;2887219177;3
2021;IFES;2837679013;3
2021;IFES;3234727942;4
2021;IFES;3883235013;4
2021;IFES;3506472556;4
2021;IFES;3278240164;4
2021;IFES;4302484121;5
2021;IFES;3048186625;4
2021;IFES;3490974306;4
2021;IFES;2695885804;3
2021;IFES;2845015305;3
2021;IFES;4076238557;5
2021;IFES;4123139024;5
2021;IFES;3512507192;4
2021;IFES;2245888744;3
2021;IFES;3273782929;4
2021;IFES;2960656557;4
2021;IFES;3573005406;4
2021;IFES;3441288643;4
2021;IFES;2835568588;3
2021;IFES;3292811579;4
2021;IFES;2856866334;3
2021;IFES;2403153013;3
2021;IFES;2890119389;3
2021;IFES;2849506487;3
2021;IFES;3846247682;4
2021;IFES;4058092028;5
2021;IFES;3042680337;4
2021;IFES;3506946459;4
2021;IFES;335249821;4
2021;IFES;3126550894;4
2021;IFES;3114109;4
2021;IFES;2923411951;3
2021;IFES;3509478483;4
2021;IFES;3373048788;4
2021;IFES;2641762914;3
2021;IFES;334620836;4
2021;IFES;2849209604;3
2021;IFES;313265412;4
2021;IFES;3549260646;4
2021;IFES;3051728893;4
2021;IFES;3512451573;4
2021;IFES;2622672816;3
2021;IFES;356986275;4
2021;IFES;3027673073;4
2021;IFES;2661805133;3
2021;IFES;2732657196;3
2021;IFES;2863039275;3
2021;IFES;2496716327;3
2021;IFES;3553983939;4
2021;IFES;3089183416;4
2021;IFES;3708137018;4
2021;IFES;2430536858;3
2021;IFES;;
2021;IFES;3102641944;4
2021;IFES;3612885813;4
2021;IFES;2210827218;3
2021;IFES;2328300919;3
2021;IFES;3729463207;4
2021;IFES;3189843941;4
2021;IFES;3722787753;4
2021;IFES;3620471285;4
2021;IFES;3488239617;4
2021;IFES;3335696579;4
2021;IFES;2997071468;4
2021;IFES;414065135;5
2021;IFES;3491957869;4
2021;IFES;3997807128;5
2021;IFES;3377704888;4
2021;IFF;2850843609;3
2021;IFF;4076238557;5
2021;IFF;2849506487;3
2021;IFF;2328300919;3
2021;IFF;293390235;3
2021;IFF;4123139024;5
2021;IFF;3708137018;4
2021;IFF;2661805133;3
2021;IFF;405079264;5
2021;IFF;3508512042;4
2021;IFF;2825584097;3
2021;IFF;3512507192;4
2021;IFF;3236517674;4
2021;IFF;4300489861;5
2021;IFF;2863039275;3
2021;IFF;3941658713;4
2021;IFF;3126550894;4
2021;IFF;3620471285;4
2021;IFF;2965590173;4
2021;IFF;3373048788;4
2021;IFF;3324683138;4
2021;IFF;313265412;4
2021;IFF;3611112844;4
2021;IFF;3612885813;4
2021;IFF;3722787753;4
2021;IFF;3335696579;4
2021;IFF;3234727942;4
2021;IFF;3324348627;4
2021;IFF;4027566597;5
2021;IFF;3189843941;4
2021;IFF;3506472556;4
2021;IFF;2927776053;3
2021;IFF;2890119389;3
2021;IFF;2210827218;3
2021;IFF;2641762914;3
2021;IFF;3553983939;4
2021;IFF;2245888744;3
2021;IFF;2988914465;4
2021;IFF;2856866334;3
2021;IFF;3114109;4
2021;IFF;3846247682;4
2021;IFF;3490974306;4
2021;IFF;2732657196;3
2021;IFF;3051728893;4
2021;IFF;2845015305;3
2021;IFF;3509478483;4
2021;IFF;2403153013;3
2021;IFF;3017890085;4
2021;IFF;2835568588;3
2021;IFF;2339542225;3
2021;IFF;3390293399;4
2021;IFF;3102641944;4
2021;IFF;2622672816;3
2021;IFF;3307692363;4
2021;IFF;3089183416;4
2021;IFF;2430536858;3
2021;IFF;4058092028;5
2021;IFF;3291531494;4
2021;IFF;3506946459;4
2021;IFF;3377704888;4
2021;IFF;306536013;4
2021;IFF;3549260646;4
2021;IFF;;
2021;IFF;3222894241;4
2021;IFF;4081073545;5
2021;IFF;3292811579;4
2021;IFF;2887219177;3
2021;IFF;400329495;5
2021;IFF;3573005406;4
2021;IFF;2492294448;3
2021;IFF;335249821;4
2021;IFF;334620836;4
2021;IFF;3273782929;4
2021;IFF;3278240164;4
2021;IFF;2997071468;4
2021;IFF;3488239617;4
2021;IFF;3997807128;5
2021;IFF;2940779387;3
2021;IFF;2837679013;3
2021;IFF;3729463207;4
2021;IFF;3027673073;4
2021;IFF;3512451573;4
2021;IFF;2923411951;3
2021;IFF;2688384493;3
2021;IFF;356986275;4
2021;IFF;3831764174;4
2021;IFF;4302484121;5
2021;IFF;2496716327;3
2021;IFF;3491957869;4
2021;IFF;3441288643;4
2021;IFF;336759351;4
2021;IFF;2849209604;3
2021;IFF;2536784039;3
2021;IFF;3048186625;4
2021;IFF;3225937454;4
2021;IFF;3883235013;4
2021;IFF;414065135;5
2021;IFF;3906819271;4
2021;IFF;2695885804;3
2021;IFF;2960656557;4
2021;IFF;4165353459;5
2021;IFF;3266043925;4
2021;IFF;3042680337;4
2021;IFF;3576490485;4
2021;IFG;3831764174;4
2021;IFG;2887219177;3
2021;IFG;3553983939;4
2021;IFG;2245888744;3
2021;IFG;2622672816;3
2021;IFG;336759351;4
2021;IFG;3722787753;4
2021;IFG;2688384493;3
2021;IFG;2732657196;3
2021;IFG;2923411951;3
2021;IFG;3373048788;4
2021;IFG;2430536858;3
2021;IFG;306536013;4
2021;IFG;3017890085;4
2021;IFG;3490974306;4
2021;IFG;3708137018;4
2021;IFG;2850843609;3
2021;IFG;3997807128;5
2021;IFG;4123139024;5
2021;IFG;3846247682;4
2021;IFG;2960656557;4
2021;IFG;4058092028;5
2021;IFG;3612885813;4
2021;IFG;356986275;4
2021;IFG;3441288643;4
2021;IFG;3051728893;4
2021;IFG;400329495;5
2021;IFG;3089183416;4
2021;IFG;3189843941;4
2021;IFG;3611112844;4
2021;IFG;3512451573;4
2021;IFG;2849209604;3
2021;IFG;3236517674;4
2021;IFG;2536784039;3
2021;IFG;2965590173;4
2021;IFG;3576490485;4
2021;IFG;4300489861;5
2021;IFG;405079264;5
2021;IFG;2825584097;3
2021;IFG;4081073545;5
2021;IFG;2927776053;3
2021;IFG;3324348627;4
2021;IFG;3324683138;4
2021;IFG;3488239617;4
2021;IFG;3266043925;4
2021;IFG;3377704888;4
2021;IFG;4027566597;5
2021;IFG;3906819271;4
2021;IFG;3508512042;4
2021;IFG;3491957869;4
2021;IFG;2661805133;3
2021;IFG;2997071468;4
2021;IFG;414065135;5
2021;IFG;3620471285;4
2021;IFG;3042680337;4
2021;IFG;;
2021;IFG;3729463207;4
2021;IFG;3335696579;4
2021;IFG;2496716327;3
2021;IFG;2210827218;3
2021;IFG;2863039275;3
2021;IFG;334620836;4
2021;IFG;3549260646;4
2021;IFG;3027673073;4
2021;IFG;313265412;4
2021;IFG;3512507192;4
2021;IFG;2845015305;3
2021;IFG;3509478483;4
2021;IFG;2328300919;3
2021;IFG;2641762914;3
2021;IFG;3292811579;4
2021;IFG;335249821;4
2021;IFG;2849506487;3
2021;IFG;2856866334;3
2021;IFG;3126550894;4
2021;IFG;3278240164;4
2021;IFG;2403153013;3
2021;IFG;4076238557;5
2021;IFG;3506946459;4
2021;IFG;3573005406;4
2021;IFG;3273782929;4
2021;IFG;2695885804;3
2021;IFG;3048186625;4
2021;IFG;4302484121;5
2021;IFG;3234727942;4
2021;IFG;3506472556;4
2021;IFG;4165353459;5
2021;IFG;2837679013;3
2021;IFG;3390293399;4
2021;IFG;3222894241;4
2021;IFG;2492294448;3
2021;IFG;2940779387;3
2021;IFG;3307692363;4
2021;IFG;2890119389;3
2021;IFG;3291531494;4
2021;IFG;2339542225;3
2021;IFG;2988914465;4
2021;IFG;293390235;3
2021;IFG;3225937454;4
2021;IFG;2835568588;3
2021;IFG;3883235013;4
2021;IFG;3941658713;4
2021;IFG;3114109;4
2021;IFG;3102641944;4
2021;IFGoiano;3620471285;4
2021;IFGoiano;3490974306;4
2021;IFGoiano;4123139024;5
2021;IFGoiano;3051728893;4
2021;IFGoiano;4081073545;5
2021;IFGoiano;3377704888;4
2021;IFGoiano;3512507192;4
2021;IFGoiano;2245888744;3
2021;IFGoiano;2845015305;3
2021;IFGoiano;2927776053;3
2021;IFGoiano;2856866334;3
2021;IFGoiano;3126550894;4
2021;IFGoiano;3292811579;4
2021;IFGoiano;3236517674;4
2021;IFGoiano;2849506487;3
2021;IFGoiano;2403153013;3
2021;IFGoiano;293390235;3
2021;IFGoiano;3573005406;4
2021;IFGoiano;4058092028;5
2021;IFGoiano;335249821;4
2021;IFGoiano;3027673073;4
2021;IFGoiano;414065135;5
2021;IFGoiano;3509478483;4
2021;IFGoiano;2622672816;3
2021;IFGoiano;3846247682;4
2021;IFGoiano;2641762914;3
2021;IFGoiano;3553983939;4
2021;IFGoiano;4027566597;5
2021;IFGoiano;313265412;4
2021;IFGoiano;3512451573;4
2021;IFGoiano;2825584097;3
2021;IFGoiano;3549260646;4
2021;IFGoiano;2849209604;3
2021;IFGoiano;405079264;5
2021;IFGoiano;3708137018;4
2021;IFGoiano;2339542225;3
2021;IFGoiano;2997071468;4
2021;IFGoiano;2688384493;3
2021;IFGoiano;3291531494;4
2021;IFGoiano;3506946459;4
2021;IFGoiano;400329495;5
2021;IFGoiano;2988914465;4
2021;IFGoiano;2923411951;3
2021;IFGoiano;3307692363;4
2021;IFGoiano;334620836;4
