Ano;nomeUnidadeRecente;Área de Avaliação;CPC (Faixa)
2021;Campus Acopiara;ENGENHARIA FLORESTAL;5
2021;Campus Acopiara;ENGENHARIA MECÂNICA;2
2021;Campus Acopiara;ENGENHARIA MECÂNICA;3
2021;Campus Acopiara;ENGENHARIA MECÂNICA;4
2021;Campus Acopiara;ENGENHARIA MECÂNICA;5
2021;Campus Acopiara;ENGENHARIA QUÍMICA;3
2021;Campus Acopiara;ENGENHARIA QUÍMICA;4
2021;Campus Acopiara;ENGENHARIA QUÍMICA;5
2021;Campus Acopiara;FARMÁCIA;3
2021;Campus Acopiara;FARMÁCIA;4
2021;Campus Acopiara;FISIOTERAPIA;3
2021;Campus Acopiara;FISIOTERAPIA;4
2021;Campus Acopiara;FISIOTERAPIA;5
2021;Campus Acopiara;FONOAUDIOLOGIA;3
2021;Campus Acopiara;FONOAUDIOLOGIA;4
2021;Campus Acopiara;MEDICINA;2
2021;Campus Acopiara;MEDICINA;3
2021;Campus Acopiara;MEDICINA;4
2021;Campus Acopiara;MEDICINA VETERINÁRIA;2
2021;Campus Acopiara;MEDICINA VETERINÁRIA;3
2021;Campus Acopiara;MEDICINA VETERINÁRIA;4
2021;Campus Acopiara;MEDICINA VETERINÁRIA;5
2021;Campus Acopiara;NUTRIÇÃO;3
2021;Campus Acopiara;NUTRIÇÃO;4
2021;Campus Acopiara;NUTRIÇÃO;5
2021;Campus Acopiara;ODONTOLOGIA;3
2021;Campus Acopiara;ODONTOLOGIA;4
2021;Campus Acopiara;ODONTOLOGIA;5
2021;Campus Acopiara;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Acopiara;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Acopiara;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Acopiara;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Acopiara;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Acopiara;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Acopiara;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Acopiara;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Acopiara;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Acopiara;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Acopiara;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Acopiara;ZOOTECNIA;2
2021;Campus Acopiara;ZOOTECNIA;3
2021;Campus Acopiara;ZOOTECNIA;4
2021;Campus Acopiara;ZOOTECNIA;5
2021;Campus Afogados da Ingazeira;AGRONOMIA;2
2021;Campus Afogados da Ingazeira;AGRONOMIA;3
2021;Campus Afogados da Ingazeira;AGRONOMIA;4
2021;Campus Afogados da Ingazeira;AGRONOMIA;5
2021;Campus Afogados da Ingazeira;ARQUITETURA E URBANISMO;3
2021;Campus Afogados da Ingazeira;ARQUITETURA E URBANISMO;4
2021;Campus Afogados da Ingazeira;ARQUITETURA E URBANISMO;5
2021;Campus Afogados da Ingazeira;BIOMEDICINA;3
2021;Campus Afogados da Ingazeira;BIOMEDICINA;4
2021;Campus Afogados da Ingazeira;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Afogados da Ingazeira;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Afogados da Ingazeira;ENFERMAGEM;0
2021;Campus Afogados da Ingazeira;ENFERMAGEM;3
2021;Campus Afogados da Ingazeira;ENFERMAGEM;4
2021;Campus Afogados da Ingazeira;ENFERMAGEM;5
2021;Campus Afogados da Ingazeira;ENGENHARIA AMBIENTAL;0
2021;Campus Afogados da Ingazeira;ENGENHARIA AMBIENTAL;3
2021;Campus Afogados da Ingazeira;ENGENHARIA AMBIENTAL;4
2021;Campus Afogados da Ingazeira;ENGENHARIA AMBIENTAL;5
2021;Campus Afogados da Ingazeira;ENGENHARIA CIVIL;3
2021;Campus Afogados da Ingazeira;ENGENHARIA CIVIL;4
2021;Campus Afogados da Ingazeira;ENGENHARIA CIVIL;5
2021;Campus Afogados da Ingazeira;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Afogados da Ingazeira;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Afogados da Ingazeira;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Afogados da Ingazeira;ENGENHARIA DE ALIMENTOS;3
2021;Campus Afogados da Ingazeira;ENGENHARIA DE ALIMENTOS;4
2021;Campus Afogados da Ingazeira;ENGENHARIA DE ALIMENTOS;5
2021;Campus Afogados da Ingazeira;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Afogados da Ingazeira;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Afogados da Ingazeira;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Afogados da Ingazeira;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Afogados da Ingazeira;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Afogados da Ingazeira;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Afogados da Ingazeira;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Afogados da Ingazeira;ENGENHARIA ELÉTRICA;0
2021;Campus Afogados da Ingazeira;ENGENHARIA ELÉTRICA;3
2021;Campus Afogados da Ingazeira;ENGENHARIA ELÉTRICA;4
2021;Campus Afogados da Ingazeira;ENGENHARIA ELÉTRICA;5
2021;Campus Afogados da Ingazeira;ENGENHARIA FLORESTAL;2
2021;Campus Afogados da Ingazeira;ENGENHARIA FLORESTAL;3
2021;Campus Afogados da Ingazeira;ENGENHARIA FLORESTAL;4
2021;Campus Afogados da Ingazeira;ENGENHARIA FLORESTAL;5
2021;Campus Afogados da Ingazeira;ENGENHARIA MECÂNICA;2
2021;Campus Afogados da Ingazeira;ENGENHARIA MECÂNICA;3
2021;Campus Afogados da Ingazeira;ENGENHARIA MECÂNICA;4
2021;Campus Afogados da Ingazeira;ENGENHARIA MECÂNICA;5
2021;Campus Afogados da Ingazeira;ENGENHARIA QUÍMICA;3
2021;Campus Afogados da Ingazeira;ENGENHARIA QUÍMICA;4
2021;Campus Afogados da Ingazeira;ENGENHARIA QUÍMICA;5
2021;Campus Afogados da Ingazeira;FARMÁCIA;3
2021;Campus Afogados da Ingazeira;FARMÁCIA;4
2021;Campus Afogados da Ingazeira;FISIOTERAPIA;3
2021;Campus Afogados da Ingazeira;FISIOTERAPIA;4
2021;Campus Afogados da Ingazeira;FISIOTERAPIA;5
2021;Campus Afogados da Ingazeira;FONOAUDIOLOGIA;3
2021;Campus Afogados da Ingazeira;FONOAUDIOLOGIA;4
2021;Campus Afogados da Ingazeira;MEDICINA;2
2021;Campus Afogados da Ingazeira;MEDICINA;3
2021;Campus Afogados da Ingazeira;MEDICINA;4
2021;Campus Afogados da Ingazeira;MEDICINA VETERINÁRIA;2
2021;Campus Afogados da Ingazeira;MEDICINA VETERINÁRIA;3
2021;Campus Afogados da Ingazeira;MEDICINA VETERINÁRIA;4
2021;Campus Afogados da Ingazeira;MEDICINA VETERINÁRIA;5
2021;Campus Afogados da Ingazeira;NUTRIÇÃO;3
2021;Campus Afogados da Ingazeira;NUTRIÇÃO;4
2021;Campus Afogados da Ingazeira;NUTRIÇÃO;5
2021;Campus Afogados da Ingazeira;ODONTOLOGIA;3
2021;Campus Afogados da Ingazeira;ODONTOLOGIA;4
2021;Campus Afogados da Ingazeira;ODONTOLOGIA;5
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Afogados da Ingazeira;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Afogados da Ingazeira;ZOOTECNIA;2
2021;Campus Afogados da Ingazeira;ZOOTECNIA;3
2021;Campus Afogados da Ingazeira;ZOOTECNIA;4
2021;Campus Afogados da Ingazeira;ZOOTECNIA;5
2021;Campus Águas Lindas de Goiás;AGRONOMIA;2
2021;Campus Águas Lindas de Goiás;AGRONOMIA;3
2021;Campus Águas Lindas de Goiás;AGRONOMIA;4
2021;Campus Águas Lindas de Goiás;AGRONOMIA;5
2021;Campus Águas Lindas de Goiás;ARQUITETURA E URBANISMO;3
2021;Campus Águas Lindas de Goiás;ARQUITETURA E URBANISMO;4
2021;Campus Águas Lindas de Goiás;ARQUITETURA E URBANISMO;5
2021;Campus Águas Lindas de Goiás;BIOMEDICINA;3
2021;Campus Águas Lindas de Goiás;BIOMEDICINA;4
2021;Campus Águas Lindas de Goiás;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Águas Lindas de Goiás;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Águas Lindas de Goiás;ENFERMAGEM;0
2021;Campus Águas Lindas de Goiás;ENFERMAGEM;3
2021;Campus Águas Lindas de Goiás;ENFERMAGEM;4
2021;Campus Águas Lindas de Goiás;ENFERMAGEM;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA AMBIENTAL;0
2021;Campus Águas Lindas de Goiás;ENGENHARIA AMBIENTAL;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA AMBIENTAL;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA AMBIENTAL;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA CIVIL;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA CIVIL;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA CIVIL;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE ALIMENTOS;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE ALIMENTOS;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE ALIMENTOS;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA ELÉTRICA;0
2021;Campus Águas Lindas de Goiás;ENGENHARIA ELÉTRICA;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA ELÉTRICA;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA ELÉTRICA;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA FLORESTAL;2
2021;Campus Águas Lindas de Goiás;ENGENHARIA FLORESTAL;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA FLORESTAL;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA FLORESTAL;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA MECÂNICA;2
2021;Campus Águas Lindas de Goiás;ENGENHARIA MECÂNICA;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA MECÂNICA;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA MECÂNICA;5
2021;Campus Águas Lindas de Goiás;ENGENHARIA QUÍMICA;3
2021;Campus Águas Lindas de Goiás;ENGENHARIA QUÍMICA;4
2021;Campus Águas Lindas de Goiás;ENGENHARIA QUÍMICA;5
2021;Campus Águas Lindas de Goiás;FARMÁCIA;3
2021;Campus Águas Lindas de Goiás;FARMÁCIA;4
2021;Campus Águas Lindas de Goiás;FISIOTERAPIA;3
2021;Campus Águas Lindas de Goiás;FISIOTERAPIA;4
2021;Campus Águas Lindas de Goiás;FISIOTERAPIA;5
2021;Campus Águas Lindas de Goiás;FONOAUDIOLOGIA;3
2021;Campus Águas Lindas de Goiás;FONOAUDIOLOGIA;4
2021;Campus Águas Lindas de Goiás;MEDICINA;2
2021;Campus Águas Lindas de Goiás;MEDICINA;3
2021;Campus Águas Lindas de Goiás;MEDICINA;4
2021;Campus Águas Lindas de Goiás;MEDICINA VETERINÁRIA;2
2021;Campus Águas Lindas de Goiás;MEDICINA VETERINÁRIA;3
2021;Campus Águas Lindas de Goiás;MEDICINA VETERINÁRIA;4
2021;Campus Águas Lindas de Goiás;MEDICINA VETERINÁRIA;5
2021;Campus Águas Lindas de Goiás;NUTRIÇÃO;3
2021;Campus Águas Lindas de Goiás;NUTRIÇÃO;4
2021;Campus Águas Lindas de Goiás;NUTRIÇÃO;5
2021;Campus Águas Lindas de Goiás;ODONTOLOGIA;3
2021;Campus Águas Lindas de Goiás;ODONTOLOGIA;4
2021;Campus Águas Lindas de Goiás;ODONTOLOGIA;5
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Águas Lindas de Goiás;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Águas Lindas de Goiás;ZOOTECNIA;2
2021;Campus Águas Lindas de Goiás;ZOOTECNIA;3
2021;Campus Águas Lindas de Goiás;ZOOTECNIA;4
2021;Campus Águas Lindas de Goiás;ZOOTECNIA;5
2021;Campus Alagoinhas;AGRONOMIA;2
2021;Campus Alagoinhas;AGRONOMIA;3
2021;Campus Alagoinhas;AGRONOMIA;4
2021;Campus Alagoinhas;AGRONOMIA;5
2021;Campus Alagoinhas;ARQUITETURA E URBANISMO;3
2021;Campus Alagoinhas;ARQUITETURA E URBANISMO;4
2021;Campus Alagoinhas;ARQUITETURA E URBANISMO;5
2021;Campus Alagoinhas;BIOMEDICINA;3
2021;Campus Alagoinhas;BIOMEDICINA;4
2021;Campus Alagoinhas;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Alagoinhas;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Alagoinhas;ENFERMAGEM;0
2021;Campus Alagoinhas;ENFERMAGEM;3
2021;Campus Alagoinhas;ENFERMAGEM;4
2021;Campus Alagoinhas;ENFERMAGEM;5
2021;Campus Alagoinhas;ENGENHARIA AMBIENTAL;0
2021;Campus Alagoinhas;ENGENHARIA AMBIENTAL;3
2021;Campus Alagoinhas;ENGENHARIA AMBIENTAL;4
2021;Campus Alagoinhas;ENGENHARIA AMBIENTAL;5
2021;Campus Alagoinhas;ENGENHARIA CIVIL;3
2021;Campus Alagoinhas;ENGENHARIA CIVIL;4
2021;Campus Alagoinhas;ENGENHARIA CIVIL;5
2021;Campus Alagoinhas;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Alagoinhas;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Alagoinhas;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Alagoinhas;ENGENHARIA DE ALIMENTOS;3
2021;Campus Alagoinhas;ENGENHARIA DE ALIMENTOS;4
2021;Campus Alagoinhas;ENGENHARIA DE ALIMENTOS;5
2021;Campus Alagoinhas;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Alagoinhas;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Alagoinhas;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Alagoinhas;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Alagoinhas;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Alagoinhas;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Alagoinhas;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Alagoinhas;ENGENHARIA ELÉTRICA;0
2021;Campus Alagoinhas;ENGENHARIA ELÉTRICA;3
2021;Campus Alagoinhas;ENGENHARIA ELÉTRICA;4
2021;Campus Alagoinhas;ENGENHARIA ELÉTRICA;5
2021;Campus Alagoinhas;ENGENHARIA FLORESTAL;2
2021;Campus Alagoinhas;ENGENHARIA FLORESTAL;3
2021;Campus Alagoinhas;ENGENHARIA FLORESTAL;4
2021;Campus Alagoinhas;ENGENHARIA FLORESTAL;5
2021;Campus Alagoinhas;ENGENHARIA MECÂNICA;2
2021;Campus Alagoinhas;ENGENHARIA MECÂNICA;3
2021;Campus Alagoinhas;ENGENHARIA MECÂNICA;4
2021;Campus Alagoinhas;ENGENHARIA MECÂNICA;5
2021;Campus Alagoinhas;ENGENHARIA QUÍMICA;3
2021;Campus Alagoinhas;ENGENHARIA QUÍMICA;4
2021;Campus Alagoinhas;ENGENHARIA QUÍMICA;5
2021;Campus Alagoinhas;FARMÁCIA;3
2021;Campus Alagoinhas;FARMÁCIA;4
2021;Campus Alagoinhas;FISIOTERAPIA;3
2021;Campus Alagoinhas;FISIOTERAPIA;4
2021;Campus Alagoinhas;FISIOTERAPIA;5
2021;Campus Alagoinhas;FONOAUDIOLOGIA;3
2021;Campus Alagoinhas;FONOAUDIOLOGIA;4
2021;Campus Alagoinhas;MEDICINA;2
2021;Campus Alagoinhas;MEDICINA;3
2021;Campus Alagoinhas;MEDICINA;4
2021;Campus Alagoinhas;MEDICINA VETERINÁRIA;2
2021;Campus Alagoinhas;MEDICINA VETERINÁRIA;3
2021;Campus Alagoinhas;MEDICINA VETERINÁRIA;4
2021;Campus Alagoinhas;MEDICINA VETERINÁRIA;5
2021;Campus Alagoinhas;NUTRIÇÃO;3
2021;Campus Alagoinhas;NUTRIÇÃO;4
2021;Campus Alagoinhas;NUTRIÇÃO;5
2021;Campus Alagoinhas;ODONTOLOGIA;3
2021;Campus Alagoinhas;ODONTOLOGIA;4
2021;Campus Alagoinhas;ODONTOLOGIA;5
2021;Campus Alagoinhas;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Alagoinhas;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Alagoinhas;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Alagoinhas;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Alagoinhas;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Alagoinhas;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Alagoinhas;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Alagoinhas;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Alagoinhas;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Alagoinhas;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Alagoinhas;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Alagoinhas;ZOOTECNIA;2
2021;Campus Alagoinhas;ZOOTECNIA;3
2021;Campus Alagoinhas;ZOOTECNIA;4
2021;Campus Alagoinhas;ZOOTECNIA;5
2021;Campus Alcântara;AGRONOMIA;2
2021;Campus Alcântara;AGRONOMIA;3
2021;Campus Alcântara;AGRONOMIA;4
2021;Campus Alcântara;AGRONOMIA;5
2021;Campus Alcântara;ARQUITETURA E URBANISMO;3
2021;Campus Alcântara;ARQUITETURA E URBANISMO;4
2021;Campus Alcântara;ARQUITETURA E URBANISMO;5
2021;Campus Alcântara;BIOMEDICINA;3
2021;Campus Alcântara;BIOMEDICINA;4
2021;Campus Alcântara;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Alcântara;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Alcântara;ENFERMAGEM;0
2021;Campus Alcântara;ENFERMAGEM;3
2021;Campus Alcântara;ENFERMAGEM;4
2021;Campus Alcântara;ENFERMAGEM;5
2021;Campus Alcântara;ENGENHARIA AMBIENTAL;0
2021;Campus Alcântara;ENGENHARIA AMBIENTAL;3
2021;Campus Alcântara;ENGENHARIA AMBIENTAL;4
2021;Campus Alcântara;ENGENHARIA AMBIENTAL;5
2021;Campus Alcântara;ENGENHARIA CIVIL;3
2021;Campus Alcântara;ENGENHARIA CIVIL;4
2021;Campus Alcântara;ENGENHARIA CIVIL;5
2021;Campus Alcântara;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Alcântara;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Alcântara;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Alcântara;ENGENHARIA DE ALIMENTOS;3
2021;Campus Alcântara;ENGENHARIA DE ALIMENTOS;4
2021;Campus Alcântara;ENGENHARIA DE ALIMENTOS;5
2021;Campus Alcântara;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Alcântara;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Alcântara;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Alcântara;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Alcântara;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Alcântara;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Alcântara;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Alcântara;ENGENHARIA ELÉTRICA;0
2021;Campus Alcântara;ENGENHARIA ELÉTRICA;3
2021;Campus Alcântara;ENGENHARIA ELÉTRICA;4
2021;Campus Alcântara;ENGENHARIA ELÉTRICA;5
2021;Campus Alcântara;ENGENHARIA FLORESTAL;2
2021;Campus Alcântara;ENGENHARIA FLORESTAL;3
2021;Campus Alcântara;ENGENHARIA FLORESTAL;4
2021;Campus Alcântara;ENGENHARIA FLORESTAL;5
2021;Campus Alcântara;ENGENHARIA MECÂNICA;2
2021;Campus Alcântara;ENGENHARIA MECÂNICA;3
2021;Campus Alcântara;ENGENHARIA MECÂNICA;4
2021;Campus Alcântara;ENGENHARIA MECÂNICA;5
2021;Campus Alcântara;ENGENHARIA QUÍMICA;3
2021;Campus Alcântara;ENGENHARIA QUÍMICA;4
2021;Campus Alcântara;ENGENHARIA QUÍMICA;5
2021;Campus Alcântara;FARMÁCIA;3
2021;Campus Alcântara;FARMÁCIA;4
2021;Campus Alcântara;FISIOTERAPIA;3
2021;Campus Alcântara;FISIOTERAPIA;4
2021;Campus Alcântara;FISIOTERAPIA;5
2021;Campus Alcântara;FONOAUDIOLOGIA;3
2021;Campus Alcântara;FONOAUDIOLOGIA;4
2021;Campus Alcântara;MEDICINA;2
2021;Campus Alcântara;MEDICINA;3
2021;Campus Alcântara;MEDICINA;4
2021;Campus Alcântara;MEDICINA VETERINÁRIA;2
2021;Campus Alcântara;MEDICINA VETERINÁRIA;3
2021;Campus Alcântara;MEDICINA VETERINÁRIA;4
2021;Campus Alcântara;MEDICINA VETERINÁRIA;5
2021;Campus Alcântara;NUTRIÇÃO;3
2021;Campus Alcântara;NUTRIÇÃO;4
2021;Campus Alcântara;NUTRIÇÃO;5
2021;Campus Alcântara;ODONTOLOGIA;3
2021;Campus Alcântara;ODONTOLOGIA;4
2021;Campus Alcântara;ODONTOLOGIA;5
2021;Campus Alcântara;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Alcântara;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Alcântara;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Alcântara;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Alcântara;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Alcântara;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Alcântara;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Alcântara;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Alcântara;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Alcântara;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Alcântara;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Alcântara;ZOOTECNIA;2
2021;Campus Alcântara;ZOOTECNIA;3
2021;Campus Alcântara;ZOOTECNIA;4
2021;Campus Alcântara;ZOOTECNIA;5
2021;Campus Alegre;AGRONOMIA;2
2021;Campus Alegre;AGRONOMIA;3
2021;Campus Alegre;AGRONOMIA;4
2021;Campus Alegre;AGRONOMIA;5
2021;Campus Alegre;ARQUITETURA E URBANISMO;3
2021;Campus Alegre;ARQUITETURA E URBANISMO;4
2021;Campus Alegre;ARQUITETURA E URBANISMO;5
2021;Campus Alegre;BIOMEDICINA;3
2021;Campus Alegre;BIOMEDICINA;4
2021;Campus Alegre;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Alegre;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Alegre;ENFERMAGEM;0
2021;Campus Alegre;ENFERMAGEM;3
2021;Campus Alegre;ENFERMAGEM;4
2021;Campus Alegre;ENFERMAGEM;5
2021;Campus Alegre;ENGENHARIA AMBIENTAL;0
2021;Campus Alegre;ENGENHARIA AMBIENTAL;3
2021;Campus Alegre;ENGENHARIA AMBIENTAL;4
2021;Campus Alegre;ENGENHARIA AMBIENTAL;5
2021;Campus Alegre;ENGENHARIA CIVIL;3
2021;Campus Alegre;ENGENHARIA CIVIL;4
2021;Campus Alegre;ENGENHARIA CIVIL;5
2021;Campus Alegre;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Alegre;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Alegre;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Alegre;ENGENHARIA DE ALIMENTOS;3
2021;Campus Alegre;ENGENHARIA DE ALIMENTOS;4
2021;Campus Alegre;ENGENHARIA DE ALIMENTOS;5
2021;Campus Alegre;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Alegre;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Alegre;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Alegre;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Alegre;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Alegre;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Alegre;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Alegre;ENGENHARIA ELÉTRICA;0
